block-name,object-id,block-area,district,timeperiod,total-tender-awarded-value,mean-heatday,land-surface-temperature,year,sum-aged-population,sum-young-population,sum-population,dtname,HealthCenters,net-sown-area-in-hac,avg-electricity,avg-tele,block-piped-hhds-pct,block-nosanitation-hhds-pct,total-hhd,nco-5-9-percent-estimated,women-sugar,men-sugar,women-bp,men-bp,pct-ncd,land-surface-temperature-raster,heat-hazard,exposure,vulnerability,government-response,topsis-score,heat-risk-score
CHHENDIPADA,21-384-03279,954,Anugul,2021_08,0.0,20.33333333333333,2,,17080.58499999973,19433.61499999999,260395.75,Anugul,34,42163.5899,9.539741971187937,3.0,6.213790360237276,15.62527022119226,57823.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2021_08.tif,3,4,1,3,0.5075204979816509,3
KANIHA,21-384-03280,713,Anugul,2021_08,0.0,21.444444444444443,2,,7159.899999999965,8132.885000000002,154138.7734375,Anugul,24,13048.67,10.441538461538462,2.0,17.645344129554655,13.14331983805668,30875.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2021_08.tif,3,4,1,3,0.5075204979816509,3
KISHORENAGAR,21-384-03281,844,Anugul,2021_08,0.0,20.09090909090909,2,,4340.150000000023,4930.324999999999,117449.66015625,Anugul,19,19984.9067,8.734791168069172,3.0,10.688643557477032,19.810082606346025,25906.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2021_08.tif,3,4,1,3,0.5075204979816509,3
PALALAHADA,21-384-03282,1175,Anugul,2021_08,0.0,18.214285714285715,2,,10442.10499999998,12476.98999999999,159464.1875,Anugul,27,18872.383,8.805416694073537,3.0,22.04499112017365,15.184503058606854,30406.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2021_08.tif,3,4,1,3,0.5075204979816509,3
TALACHER,21-384-03283,287,Anugul,2021_08,0.0,21.25,2,,11771.525000000023,13340.229999999996,198442.7421875,Anugul,27,3469.38,10.504343694855436,3.0,38.06162617076151,6.783629700013574,29468.0,86.1,6.48,9.05,3.65,4.58,5.94,LST_ODISHA_2021_08.tif,3,4,1,3,0.5075204979816509,3
AGALPUR,21-393-03284,323,Balangir,2021_08,11444591.0,20.25,2,,8967.800000000047,9298.684999999998,97394.37890625,Balangir,20,9870.99,10.856164728389468,2.0,15.269596737652922,7.430901676483915,19863.0,87.7,4.65,6.58,2.7,3.45,4.345,LST_ODISHA_2021_08.tif,3,3,1,3,0.5,3
BALANGIR,21-393-03285,450,Balangir,2021_08,0.0,21.625,2,,20738.11499999999,21908.89500000002,247379.953125,Balangir,19,26028.3,10.39988421383154,2.0,15.511421618651385,15.395635450192325,50956.0,87.7,4.65,6.58,2.7,3.45,4.345,LST_ODISHA_2021_08.tif,3,3,1,3,0.5,3
BANGOMUNDA,21-393-03286,345,Balangir,2021_08,0.0,22.5,2,,12496.39500000002,13190.950000000012,155077.1875,Balangir,23,6543.65,9.171054783319706,3.0,14.2886345053148,16.026165167620604,24460.0,87.7,4.65,6.58,2.7,3.45,4.345,LST_ODISHA_2021_08.tif,3,3,1,3,0.5,3
BELPARA,21-393-03287,563,Balangir,2021_08,0.0,20.375,2,,11810.810000000056,12472.630000000005,142675.796875,Balangir,24,11673.47,10.178015693576274,3.0,10.84585716185663,17.35935629737997,30076.0,87.7,4.65,6.58,2.7,3.45,4.345,LST_ODISHA_2021_08.tif,3,3,1,3,0.5,3
DEOGAON,21-393-03288,489,Balangir,2021_08,0.0,22.714285714285715,2,,10782.324999999952,11390.36499999999,129626.28125,Balangir,18,3760.105,9.749360925136944,3.0,3.840535605599513,6.962872793670115,16430.0,87.7,4.65,6.58,2.7,3.45,4.345,LST_ODISHA_2021_08.tif,3,3,1,3,0.5,3
GUDVELLA,21-393-03289,248,Balangir,2021_08,0.0,25.0,2,,1996.7200000000007,2142.4199999999983,76225.64453125,Balangir,9,9247.44,11.207150534713556,3.0,11.625927029321874,4.600989218817835,17448.0,87.7,4.65,6.58,2.7,3.45,4.345,LST_ODISHA_2021_08.tif,3,3,1,3,0.5,3
KHAPRAKHOL,21-393-03290,641,Balangir,2021_08,0.0,18.33333333333333,2,,8839.69000000006,9214.524999999994,120215.28515625,Balangir,22,11195.8,9.313562061322497,3.0,4.405245659401552,16.99759881787957,21656.0,87.7,4.65,6.58,2.7,3.45,4.345,LST_ODISHA_2021_08.tif,3,3,1,3,0.5,3
LOISINGA,21-393-03291,382,Balangir,2021_08,0.0,21.0,2,,13988.090000000084,14759.350000000037,194250.078125,Balangir,20,22901.26,10.698392787142296,2.0,18.4437475499804,37.39709917679341,25510.0,87.7,4.65,6.58,2.7,3.45,4.345,LST_ODISHA_2021_08.tif,3,3,1,3,0.5,3
MURIBAHAL,21-393-03292,472,Balangir,2021_08,0.0,23.142857142857142,2,,9952.284999999916,10508.195000000009,128936.2734375,Balangir,18,4935.46,9.440619426436031,3.0,5.146788211646802,7.499363021260935,35323.0,87.7,4.65,6.58,2.7,3.45,4.345,LST_ODISHA_2021_08.tif,3,3,1,3,0.5,3
PATNAGARH,21-393-03293,645,Balangir,2021_08,47873849.0,20.375,2,,13653.879999999888,14406.669999999984,187733.6328125,Balangir,26,18826.92,11.007928586790744,3.0,10.910995886781675,13.100306827259136,50288.0,87.7,4.65,6.58,2.7,3.45,4.345,LST_ODISHA_2021_08.tif,3,3,1,3,0.5,3
PUINTALA,21-393-03294,343,Balangir,2021_08,6486716.0,25.0,2,,14820.09999999986,15644.660000000033,124353.33203125,Balangir,19,10481.694,10.037966375523805,3.0,15.176452769223,21.2298682284041,19807.0,87.7,4.65,6.58,2.7,3.45,4.345,LST_ODISHA_2021_08.tif,3,3,1,3,0.5,3
SAINTALA,21-393-03295,627,Balangir,2021_08,0.0,24.444444444444443,2,,7906.75,8351.125,149351.3984375,Balangir,22,13328.95,10.1824843552414,2.0,10.359586265036802,10.22016147336338,30841.0,87.7,4.65,6.58,2.7,3.45,4.345,LST_ODISHA_2021_08.tif,3,3,1,3,0.5,3
TITLAGARH,21-393-03296,490,Balangir,2021_08,0.0,23.571428571428573,2,,22320.16500000004,23685.01999999996,187600.109375,Balangir,21,14618.62,10.794120569564624,3.0,9.226860762999936,7.740314972780358,49463.0,87.7,4.65,6.58,2.7,3.45,4.345,LST_ODISHA_2021_08.tif,3,3,1,3,0.5,3
TUREKELA,21-393-03297,531,Balangir,2021_08,0.0,20.571428571428573,2,,8375.369999999995,8858.39499999999,128837.671875,Balangir,17,12866.97,8.915403421237148,2.0,8.539943717650184,6.646155120205794,47126.0,87.7,4.65,6.58,2.7,3.45,4.345,LST_ODISHA_2021_08.tif,3,3,1,3,0.5,3
BAHANAGA,21-377-03298,238,Baleshwar,2021_08,0.0,21.0,4,,6425.255000000005,6840.265000000007,161455.09375,Baleshwar,21,4438.39,11.429175784099195,2.0,26.52808169219548,10.13858497447119,13710.0,87.5,5.12,7.39,5.94,6.6,6.262499999999999,LST_ODISHA_2021_08.tif,2,4,2,3,0.4175233156781307,3
BALESHWAR,21-377-03299,429,Baleshwar,2021_08,0.0,19.857142857142858,4,,21462.75,22867.04500000004,429714.0,Baleshwar,31,36006.9679,13.213350739398113,3.0,19.57045257400036,15.127907236532218,119965.0,87.5,5.12,7.39,5.94,6.6,6.262499999999999,LST_ODISHA_2021_08.tif,2,4,2,3,0.4175233156781307,3
BALIAPAL,21-377-03300,301,Baleshwar,2021_08,0.0,11.5,4,,17028.580000000075,18128.43,241839.9609375,Baleshwar,34,14950.73,9.536069293034164,3.0,23.46042183384284,14.866086020264945,52011.0,87.5,5.12,7.39,5.94,6.6,6.262499999999999,LST_ODISHA_2021_08.tif,2,4,2,3,0.4175233156781307,3
BASTA,21-377-03301,266,Baleshwar,2021_08,0.0,23.5,4,,5653.260000000009,6019.029999999999,173655.40625,Baleshwar,32,13477.24,9.727910238429171,3.0,13.576437587657784,12.65587147775086,39215.0,87.5,5.12,7.39,5.94,6.6,6.262499999999999,LST_ODISHA_2021_08.tif,2,4,2,3,0.4175233156781307,3
BHOGRAI,21-377-03302,333,Baleshwar,2021_08,0.0,21.5,4,,12874.875,13699.0,326781.125,Baleshwar,41,9071.0,6.84546004150259,3.0,0.310452443587523,20.009476969330567,61201.0,87.5,5.12,7.39,5.94,6.6,6.262499999999999,LST_ODISHA_2021_08.tif,2,4,2,3,0.4175233156781307,3
JALESWAR,21-377-03303,376,Baleshwar,2021_08,0.0,22.666666666666668,4,,7656.055000000051,8152.865000000005,258910.3828125,Baleshwar,37,22645.995,9.698678143912073,3.0,16.066925209030398,18.49315977948585,66554.0,87.5,5.12,7.39,5.94,6.6,6.262499999999999,LST_ODISHA_2021_08.tif,2,4,2,3,0.4175233156781307,3
KHAIRA,21-377-03304,331,Baleshwar,2021_08,0.0,23.2,4,,7747.609999999986,8249.665,185463.78125,Baleshwar,30,12647.2,10.22884295728843,3.0,8.791645587916456,15.303172653031726,27674.0,87.5,5.12,7.39,5.94,6.6,6.262499999999999,LST_ODISHA_2021_08.tif,2,4,2,3,0.4175233156781307,3
NILGIRI,21-377-03305,343,Baleshwar,2021_08,0.0,21.4,4,,9842.704999999958,10574.294999999998,161357.4921875,Baleshwar,38,19850.33963,11.00129177313495,2.0,17.726867725141783,16.868086628831588,44912.0,87.5,5.12,7.39,5.94,6.6,6.262499999999999,LST_ODISHA_2021_08.tif,2,4,2,3,0.4175233156781307,3
OUPADA,21-377-03306,332,Baleshwar,2021_08,0.0,21.33333333333333,4,,11409.550000000048,12222.589999999967,102774.578125,Baleshwar,18,10538.77,11.12971595500031,2.0,13.611784449002425,10.839704145689602,16089.0,87.5,5.12,7.39,5.94,6.6,6.262499999999999,LST_ODISHA_2021_08.tif,2,4,2,3,0.4175233156781307,3
REMUNA,21-377-03307,300,Baleshwar,2021_08,0.0,16.0,4,,27246.70499999984,29052.755000000005,164408.65625,Baleshwar,27,22119.08149,10.28199142877164,2.0,17.139957935091054,12.116164193790546,39704.0,87.5,5.12,7.39,5.94,6.6,6.262499999999999,LST_ODISHA_2021_08.tif,2,4,2,3,0.4175233156781307,3
SIMULIA,21-377-03308,209,Baleshwar,2021_08,0.0,23.666666666666668,4,,7613.280000000028,7982.340000000011,141419.2578125,Baleshwar,20,17579.369,9.168019767031415,2.0,6.318390398870456,8.659842334392282,33996.0,87.5,5.12,7.39,5.94,6.6,6.262499999999999,LST_ODISHA_2021_08.tif,2,4,2,3,0.4175233156781307,3
SORO,21-377-03309,258,Baleshwar,2021_08,0.0,20.0,4,,9673.035000000033,10285.97,183681.4453125,Baleshwar,24,14064.38,10.368571734698389,3.0,12.208052150974346,21.87833851824236,38303.0,87.5,5.12,7.39,5.94,6.6,6.262499999999999,LST_ODISHA_2021_08.tif,2,4,2,3,0.4175233156781307,3
AMBABHONA,21-370-03310,645,Bargarh,2021_08,0.0,18.818181818181817,3,,7363.779999999911,6498.614999999998,84771.74609375,Bargarh,15,12877.35,8.438573918817964,2.0,9.213912177305554,10.766165850419192,12047.0,77.9,7.8,8.3,5.07,4.77,6.485,LST_ODISHA_2021_08.tif,2,2,1,3,0.37925204973460375,2
ATTABIRA,21-370-03311,628,Bargarh,2021_08,0.0,20.142857142857142,3,,5620.390000000014,4961.9000000000015,125084.77734375,Bargarh,27,18706.88,10.10168534795581,2.0,6.797838883960971,19.587130070155634,24802.0,77.9,7.8,8.3,5.07,4.77,6.485,LST_ODISHA_2021_08.tif,2,2,1,3,0.37925204973460375,2
BARGARH,21-370-03312,286,Bargarh,2021_08,0.0,19.5,3,,14133.079999999958,12468.645000000004,145114.625,Bargarh,23,22860.59,11.6695635680322,3.0,8.162540088203025,12.83320633428814,41982.0,77.9,7.8,8.3,5.07,4.77,6.485,LST_ODISHA_2021_08.tif,2,2,1,3,0.37925204973460375,2
BARPALI,21-370-03313,384,Bargarh,2021_08,0.0,18.25,3,,15819.684999999825,13948.019999999997,273981.859375,Bargarh,28,43673.64,12.449826359086194,3.0,13.739674703187031,16.408325013431202,81858.0,77.9,7.8,8.3,5.07,4.77,6.485,LST_ODISHA_2021_08.tif,2,2,1,3,0.37925204973460375,2
BHATLI,21-370-03314,390,Bargarh,2021_08,0.0,18.0,3,,5444.76999999996,4799.264999999999,79954.2421875,Bargarh,18,14304.56,11.062102479811337,2.0,27.756735510612447,24.31215607803902,13993.0,77.9,7.8,8.3,5.07,4.77,6.485,LST_ODISHA_2021_08.tif,2,2,1,3,0.37925204973460375,2
BHEDEN,21-370-03315,371,Bargarh,2021_08,0.0,21.0,3,,10026.945000000063,8922.134999999998,135742.5546875,Bargarh,27,23621.1613,10.453585533831642,2.0,11.40124685837386,11.930019257760224,30637.0,77.9,7.8,8.3,5.07,4.77,6.485,LST_ODISHA_2021_08.tif,2,2,1,3,0.37925204973460375,2
BIJEPUR,21-370-03316,328,Bargarh,2021_08,0.0,20.25,3,,5106.25,4505.06,111966.19921875,Bargarh,18,11020.65,9.334913451529744,3.0,8.258606803705,9.85636159540957,24686.0,77.9,7.8,8.3,5.07,4.77,6.485,LST_ODISHA_2021_08.tif,2,2,1,3,0.37925204973460375,2
GAISILET,21-370-03317,393,Bargarh,2021_08,0.0,20.2,3,,9821.449999999952,9085.940000000002,104208.953125,Bargarh,18,15060.91,9.516126601356444,2.0,8.172569706103994,11.379050489826676,26540.0,77.9,7.8,8.3,5.07,4.77,6.485,LST_ODISHA_2021_08.tif,2,2,1,3,0.37925204973460375,2
JHARBANDH,21-370-03318,525,Bargarh,2021_08,0.0,16.833333333333332,3,,5148.070000000007,4545.09,109668.859375,Bargarh,16,9861.29,10.651541951857263,2.0,7.167576713066215,30.38529570099208,13003.0,77.9,7.8,8.3,5.07,4.77,6.485,LST_ODISHA_2021_08.tif,2,2,1,3,0.37925204973460375,2
PADAMPUR,21-370-03319,600,Bargarh,2021_08,11670491.0,18.0,3,,11291.054999999937,9976.775,130194.5625,Bargarh,21,25973.21,10.910405122930896,3.0,7.8876466832953875,13.77976228808233,34316.0,77.9,7.8,8.3,5.07,4.77,6.485,LST_ODISHA_2021_08.tif,2,2,1,3,0.37925204973460375,2
PAIKMAL,21-370-03320,698,Bargarh,2021_08,0.0,17.333333333333332,3,,9897.915000000035,8864.779999999999,132237.18359375,Bargarh,21,30607.55,9.042847694633409,2.0,6.301965230536659,27.9069035021416,31752.0,77.9,7.8,8.3,5.07,4.77,6.485,LST_ODISHA_2021_08.tif,2,2,1,3,0.37925204973460375,2
SOHELLA,21-370-03321,589,Bargarh,2021_08,0.0,18.5,3,,10842.044999999924,9717.905000000002,143574.2109375,Bargarh,26,26021.33,9.985838779956428,2.0,5.78218516014324,10.272205944957804,39933.0,77.9,7.8,8.3,5.07,4.77,6.485,LST_ODISHA_2021_08.tif,2,2,1,3,0.37925204973460375,2
BASUDEVPUR,21-378-03322,500,Bhadrak,2021_08,0.0,22.285714285714285,0,,17962.485000000102,17892.214999999997,281175.109375,Bhadrak,37,13386.17,6.892744587231656,3.0,9.07929798827502,15.059687121010088,53800.0,85.1,5.84,9.24,5.08,5.88,6.51,LST_ODISHA_2021_08.tif,3,5,3,3,0.585786437626905,3
BHADRAK,21-378-03323,351,Bhadrak,2021_08,0.0,24.166666666666668,0,,19217.98999999999,19102.645000000004,404389.421875,Bhadrak,36,14863.43,10.046581206671572,3.0,9.310577309823044,15.286477431075571,51821.0,85.1,5.84,9.24,5.08,5.88,6.51,LST_ODISHA_2021_08.tif,3,5,3,3,0.585786437626905,3
BHANDARIPOKHARI,21-378-03324,248,Bhadrak,2021_08,0.0,22.5,0,,6439.415000000037,6411.925000000003,104621.75,Bhadrak,25,7519.29,9.233143240523315,3.0,4.867494129486749,14.860784971486078,29810.0,85.1,5.84,9.24,5.08,5.88,6.51,LST_ODISHA_2021_08.tif,3,5,3,3,0.585786437626905,3
BONTH,21-378-03325,255,Bhadrak,2021_08,0.0,21.33333333333333,0,,8488.29999999993,8462.304999999993,137542.27734375,Bhadrak,25,16277.414,9.946807658415445,2.0,7.685118427728377,9.522283639082486,37449.0,85.1,5.84,9.24,5.08,5.88,6.51,LST_ODISHA_2021_08.tif,3,5,3,3,0.585786437626905,3
CHANDABALI,21-378-03326,601,Bhadrak,2021_08,0.0,21.11111111111111,0,,18371.66500000004,18093.234999999982,297641.78125,Bhadrak,40,22363.95,9.12005618956355,3.0,17.93928042512414,24.773499433748583,45916.0,85.1,5.84,9.24,5.08,5.88,6.51,LST_ODISHA_2021_08.tif,3,5,3,3,0.585786437626905,3
DHAMANAGAR,21-378-03327,241,Bhadrak,2021_08,0.0,24.33333333333333,0,,12752.984999999986,12625.929999999991,208773.4765625,Bhadrak,39,12484.58,9.203391925172308,3.0,8.809381127411973,11.385816999600255,51321.0,85.1,5.84,9.24,5.08,5.88,6.51,LST_ODISHA_2021_08.tif,3,5,3,3,0.585786437626905,3
TIHIDI,21-378-03328,310,Bhadrak,2021_08,0.0,21.666666666666668,0,,13023.410000000033,12947.544999999998,200620.53125,Bhadrak,30,10393.54,9.51117669102492,2.0,12.214727374929735,9.889451002435823,53370.0,85.1,5.84,9.24,5.08,5.88,6.51,LST_ODISHA_2021_08.tif,3,5,3,3,0.585786437626905,3
BOUDH,21-391-03329,916,Boudh,2021_08,0.0,22.8,2,,12309.985000000102,16562.205000000016,185092.515625,Boudh,29,14945.05,11.207798250511818,3.0,10.562069607295738,5.89676778956511,32238.0,82.2,5.23,7.05,5.05,5.68,5.7525,LST_ODISHA_2021_08.tif,3,4,1,3,0.5075204979816509,3
HARABHANGA,21-391-03330,1174,Boudh,2021_08,0.0,23.352941176470587,2,,13869.594999999972,18068.084999999992,159264.328125,Boudh,26,8965.35,11.062897596151553,3.0,8.33366966157683,6.295926937502409,38841.0,82.2,5.23,7.05,5.05,5.68,5.7525,LST_ODISHA_2021_08.tif,3,4,1,3,0.5075204979816509,3
KANTAMAL,21-391-03331,1012,Boudh,2021_08,0.0,21.727272727272727,2,,15561.550000000048,20317.36499999999,184266.8984375,Boudh,28,10820.684,10.403689971751412,3.0,6.261770244821093,14.17725988700565,16992.0,82.2,5.23,7.05,5.05,5.68,5.7525,LST_ODISHA_2021_08.tif,3,4,1,3,0.5075204979816509,3
ATHAGAD,21-381-03332,424,Cuttack,2021_08,0.0,26.166666666666668,2,,14073.819999999949,11209.455000000002,178912.5546875,Cuttack,31,16629.68,10.803855251743457,3.0,13.326554550770124,9.285209333580577,43153.0,74.0,8.78,11.28,4.58,6.82,7.865,LST_ODISHA_2021_08.tif,4,4,1,3,0.6207479502653962,4
BADAMBA,21-381-03333,368,Cuttack,2021_08,0.0,24.8,2,,9897.064999999944,7644.215,180872.359375,Cuttack,31,6797.22,10.862468662854567,2.0,12.148953550604208,18.60510971521929,35501.0,74.0,8.78,11.28,4.58,6.82,7.865,LST_ODISHA_2021_08.tif,4,4,1,3,0.6207479502653962,4
BANKI,21-381-03334,200,Cuttack,2021_08,0.0,24.5,2,,3434.2399999999907,2660.7550000000047,119967.55078125,Cuttack,24,7410.7068,9.804369067560025,3.0,11.163456169737575,7.966917922948074,28656.0,74.0,8.78,11.28,4.58,6.82,7.865,LST_ODISHA_2021_08.tif,4,4,1,3,0.6207479502653962,4
BANKI- DAMPARA,21-381-03335,319,Cuttack,2021_08,0.0,25.83333333333333,2,,10117.050000000048,7823.595000000001,142755.65625,Cuttack,20,5312.22,9.984044721988814,2.0,6.125389333226705,11.700875012188938,26531.0,74.0,8.78,11.28,4.58,6.82,7.865,LST_ODISHA_2021_08.tif,4,4,1,3,0.6207479502653962,4
BARANGA,21-381-03336,68,Cuttack,2021_08,0.0,26.0,2,,2004.5100000000093,1541.0950000000012,59323.025390625,Cuttack,11,2652.94,12.113387023045862,3.0,6.59852873347947,14.471236557848242,12655.0,74.0,8.78,11.28,4.58,6.82,7.865,LST_ODISHA_2021_08.tif,4,4,1,3,0.6207479502653962,4
CUTTACKSADAR,21-381-03337,362,Cuttack,2021_08,0.0,25.6,2,,52015.28500000015,39940.649999999965,874106.84375,Cuttack,33,14837.57105,16.71992562153494,3.0,18.50869330311256,7.1160059702211695,208025.0,74.0,8.78,11.28,4.58,6.82,7.865,LST_ODISHA_2021_08.tif,4,4,1,3,0.6207479502653962,4
KANTAPADA,21-381-03338,119,Cuttack,2021_08,0.0,25.0,2,,2471.179999999993,1901.6000000000024,98992.1484375,Cuttack,18,3724.31,7.0417833183667,3.0,10.448470762241826,5.403834979662987,37862.0,74.0,8.78,11.28,4.58,6.82,7.865,LST_ODISHA_2021_08.tif,4,4,1,3,0.6207479502653962,4
MAHANGA,21-381-03339,203,Cuttack,2021_08,0.0,26.5,2,,14074.85499999998,10957.354999999996,194623.6015625,Cuttack,37,8008.92885,10.495828460038986,3.0,16.33008447043535,14.261208576998053,38475.0,74.0,8.78,11.28,4.58,6.82,7.865,LST_ODISHA_2021_08.tif,4,4,1,3,0.6207479502653962,4
NARASINGHPUR,21-381-03340,637,Cuttack,2021_08,0.0,24.181818181818183,2,,14144.439999999944,10934.720000000008,177627.6015625,Cuttack,33,12524.55312,9.849902063035792,3.0,12.571544860217244,9.1475668387983,39311.0,74.0,8.78,11.28,4.58,6.82,7.865,LST_ODISHA_2021_08.tif,4,4,1,3,0.6207479502653962,4
NIALI,21-381-03341,205,Cuttack,2021_08,0.0,27.0,2,,12218.109999999986,9250.61,149426.28125,Cuttack,31,11598.587,11.013769556296486,3.0,12.823800974608874,21.832521159271607,31192.0,74.0,8.78,11.28,4.58,6.82,7.865,LST_ODISHA_2021_08.tif,4,4,1,3,0.6207479502653962,4
NISCHINTA KOILI,21-381-03342,224,Cuttack,2021_08,0.0,25.33333333333333,2,,5860.735000000044,4475.645,182626.9609375,Cuttack,41,9395.201,11.021782938297669,2.0,10.675558967469533,8.159005853564917,41684.0,74.0,8.78,11.28,4.58,6.82,7.865,LST_ODISHA_2021_08.tif,4,4,1,3,0.6207479502653962,4
SALEPUR,21-381-03343,242,Cuttack,2021_08,0.0,25.0,2,,15339.255000000005,11838.22,223450.5078125,Cuttack,38,12111.814,11.642185151509528,3.0,19.932827373772987,19.20914438403444,53891.0,74.0,8.78,11.28,4.58,6.82,7.865,LST_ODISHA_2021_08.tif,4,4,1,3,0.6207479502653962,4
TANGI CHOUDWAR,21-381-03344,370,Cuttack,2021_08,0.0,24.0,2,,20196.425000000047,15797.304999999991,246413.71875,Cuttack,28,7079.49,14.015738063841962,3.0,10.080578259896,15.02379568581594,31401.0,74.0,8.78,11.28,4.58,6.82,7.865,LST_ODISHA_2021_08.tif,4,4,1,3,0.6207479502653962,4
TIGIRIA,21-381-03345,115,Cuttack,2021_08,0.0,26.0,2,,4184.140000000014,3255.16,90173.98046875,Cuttack,17,4863.07,9.868286755771567,2.0,17.735115431348724,14.269744835965978,20575.0,74.0,8.78,11.28,4.58,6.82,7.865,LST_ODISHA_2021_08.tif,4,4,1,3,0.6207479502653962,4
BARKOTE,21-373-03346,943,Deogarh,2021_08,0.0,16.583333333333332,3,,7329.910000000033,8842.615000000005,124164.75,Deogarh,17,14469.0062,10.50461931196564,2.0,14.327971149560357,14.194254224239232,24679.0,81.0,4.45,7.91,5.47,7.8,6.4075,LST_ODISHA_2021_08.tif,2,2,1,3,0.37925204973460375,2
REAMAL,21-373-03347,1002,Deogarh,2021_08,0.0,20.76923076923077,3,,8751.715000000084,10298.934999999998,124139.953125,Deogarh,22,13568.75,10.655232122800449,2.0,24.349494571321603,19.159490827405467,21368.0,89.8,4.45,7.91,5.47,7.8,6.4075,LST_ODISHA_2021_08.tif,2,2,1,3,0.37925204973460375,2
TILEIBANI,21-373-03348,1011,Deogarh,2021_08,0.0,21.15384615384616,3,,6435.450000000012,7701.800000000003,108432.4921875,Deogarh,14,10921.94,9.267737296260789,3.0,12.969580754815654,13.483831604636974,22946.0,89.8,4.45,7.91,5.47,7.8,6.4075,LST_ODISHA_2021_08.tif,2,2,1,3,0.37925204973460375,2
BHUBAN,21-383-03349,234,Dhenkanal,2021_08,0.0,25.5,3,,10477.294999999924,10074.350000000006,123635.02734375,Dhenkanal,16,4932.35,12.247912806723477,3.0,23.06590211426516,10.488682403511543,20823.0,87.1,7.07,10.76,7.39,7.27,8.122499999999999,LST_ODISHA_2021_08.tif,4,4,2,3,0.6712701541543006,4
DHENKANAL SADAR,21-383-03350,471,Dhenkanal,2021_08,0.0,26.0,3,,16559.41000000015,15952.634999999997,274174.6875,Dhenkanal,26,18900.75,10.40661915213692,2.0,8.000197292165035,9.331919406150584,40549.0,87.1,7.07,10.76,7.39,7.27,8.122499999999999,LST_ODISHA_2021_08.tif,4,4,2,3,0.6712701541543006,4
GONDIA,21-383-03351,672,Dhenkanal,2021_08,0.0,24.3,3,,14099.319999999949,13580.225,200581.796875,Dhenkanal,32,14173.09,10.018259139719463,3.0,7.080364573818079,9.709112315530923,49263.0,87.1,7.07,10.76,7.39,7.27,8.122499999999999,LST_ODISHA_2021_08.tif,4,4,2,3,0.6712701541543006,4
HINDOL,21-383-03352,766,Dhenkanal,2021_08,1215060.0,23.11111111111111,3,,13742.420000000042,13397.27,184757.671875,Dhenkanal,31,17358.22,8.889232237395197,2.0,1.058826202540274,13.687487219104314,44011.0,87.1,7.07,10.76,7.39,7.27,8.122499999999999,LST_ODISHA_2021_08.tif,4,4,2,3,0.6712701541543006,4
KAMAKHYANAGAR,21-383-03353,590,Dhenkanal,2021_08,0.0,24.857142857142858,3,,9399.655000000028,9063.830000000002,182651.671875,Dhenkanal,30,12145.125,8.62004883176358,3.0,19.79580355267905,17.77216085689251,43447.0,87.1,7.07,10.76,7.39,7.27,8.122499999999999,LST_ODISHA_2021_08.tif,4,4,2,3,0.6712701541543006,4
KANKADA HAD,21-383-03354,872,Dhenkanal,2021_08,0.0,23.58333333333333,3,,10924.214999999853,10798.359999999986,125193.23828125,Dhenkanal,22,5936.59,7.556474600427568,3.0,13.402219281278631,13.081543316705693,19646.0,87.1,7.07,10.76,7.39,7.27,8.122499999999999,LST_ODISHA_2021_08.tif,4,4,2,3,0.6712701541543006,4
ODAPADA,21-383-03355,377,Dhenkanal,2021_08,0.0,24.75,3,,8001.590000000084,7729.714999999967,175064.140625,Dhenkanal,25,6085.14,11.005690095934469,2.0,4.400890623711482,2.146842958849886,72758.0,87.1,7.07,10.76,7.39,7.27,8.122499999999999,LST_ODISHA_2021_08.tif,4,4,2,3,0.6712701541543006,4
PARJANG,21-383-03356,476,Dhenkanal,2021_08,0.0,23.0,3,,5453.910000000033,5257.010000000002,138643.65625,Dhenkanal,23,3261.2000000000003,9.66507725952748,3.0,17.101064783278957,10.927472842648694,27893.0,87.1,7.07,10.76,7.39,7.27,8.122499999999999,LST_ODISHA_2021_08.tif,4,4,2,3,0.6712701541543006,4
GOSANI,21-389-03357,235,Gajapati,2021_08,0.0,25.5,1,,4094.1600000000326,7166.709999999992,136930.7734375,Gajapati,20,25371.594,10.63651770764763,3.0,12.246281442233917,17.319391166195473,49272.0,89.6,4.75,4.5,4.14,6.96,5.0875,LST_ODISHA_2021_08.tif,4,2,1,3,0.6051209741795097,4
GUMMA,21-389-03358,390,Gajapati,2021_08,0.0,25.8,1,,4171.244999999995,7340.760000000002,89815.15625,Gajapati,22,69.0,10.40863531225906,2.0,1.002313030069391,21.356977640709328,1297.0,89.6,4.75,4.5,4.14,6.96,5.0875,LST_ODISHA_2021_08.tif,4,2,1,3,0.6051209741795097,4
